order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,4817,37,bandeja1,30,-0.03291,3.938907,0.092328,-0.93,-13.82,16.86,37,OPCION 2,4.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,4817,40,bandeja1,30,-0.037517,4.044953,0.097779,5.98,-6.45,59.71,38,OPCION 4,4.2
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,4817,38,bandeja1,30,-0.100236,4.1289,0.096153,-10.52,-6.74,41.41,39,OPCION 4,4.3
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,4817,39,bandeja1,30,-0.141971,3.948027,0.065571,76.12,1.58,-96.92,40,OPCION 2,4.4
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,4817,44,bandeja1,30,0.146726,3.976285,0.123266,2.79,166.99,-40.71,41,OPCION 4,4.5
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,4817,41,bandeja1,30,0.0091,3.860219,0.091139,89.51,5.66,23.4,42,OPCION 4,4.6
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,4817,42,bandeja1,30,0.090311,3.892412,0.117411,19.26,121.24,101.59,43,OPCION 4,4.7
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,4817,43,bandeja1,30,0.059958,3.936248,0.082417,85.75,62.16,-30.34,44,OPCION 2,4.8
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,4817,45,bandeja1,30,0.061719,4.04726,0.119786,177.29,6.79,-41.62,45,OPCION 2,4.9
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,4817,46,bandeja1,30,-0.036941,4.158332,0.083527,24.35,-161.99,14.38,46,OPCION 2,5.0
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,4817,47,bandeja1,30,0.067259,3.858478,0.10444,-10.18,-55.3,115.46,47,OPCION 2,5.1
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,4817,49,bandeja1,30,0.024395,3.837579,0.090043,-2.11,-120.72,-74.12,48,OPCION 4,5.2
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,4817,51,bandeja1,30,-0.019015,4.00765,0.108856,56.99,3.44,49.06,49,OPCION 4,5.3
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,4817,48,bandeja1,30,-0.011796,3.981156,0.108499,56.87,5.83,47.45,50,OPCION 4,5.4
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,4817,50,bandeja1,30,-0.091214,3.975138,0.098776,146.47,-0.18,104.77,51,OPCION 2,5.5
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,4817,52,bandeja2,30,0.088622,-4.140118,0.062881,13.52,9.32,37.26,52,OPCION 2,5.6
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,4817,54,bandeja2,30,0.11313,-4.058774,0.050473,-0.0,0.08,76.4,53,OPCION 2,5.7
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,4817,57,bandeja2,30,-0.062421,-4.14852,0.067347,-0.72,22.24,72.05,54,OPCION 2,5.8
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,4817,53,bandeja2,30,-0.014933,-3.886882,0.044621,-0.21,0.34,-0.39,55,OPCION 4,5.9
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,4817,59,bandeja2,30,-0.020629,-3.868847,0.059448,-0.42,0.41,-11.61,56,OPCION 2,6.0
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,4817,55,bandeja2,30,0.006233,-3.835751,0.058032,-2.47,-177.48,-11.65,57,OPCION 4,6.1
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,4817,56,bandeja2,30,-0.142389,-3.907823,0.082142,-71.49,-0.53,57.39,58,OPCION 4,6.2
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,4817,61,bandeja2,30,-0.079949,-3.916612,0.061004,0.7,12.56,-84.46,59,OPCION 2,6.3
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,4817,58,bandeja2,30,0.023498,-3.989888,0.044797,-0.17,-0.01,-24.82,60,OPCION 4,6.4
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,4817,63,bandeja2,30,-0.010121,-4.144761,0.063595,-50.43,-0.4,-44.99,61,OPCION 2,6.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,4817,60,bandeja2,30,-0.148051,-3.94495,0.061454,106.85,0.95,57.89,62,OPCION 4,6.6
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,4817,62,bandeja2,30,0.088997,-3.911379,0.053251,22.95,0.18,26.28,63,OPCION 4,6.7
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,4817,64,bandeja2,30,0.04722,-4.135138,0.067899,103.63,0.06,38.03,64,OPCION 4,6.8
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,4817,65,bandeja2,30,-0.102886,-4.09506,0.050709,-5.66,0.01,0.05,65,OPCION 2,6.9
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,4817,66,bandeja2,30,0.021891,-4.109417,0.048515,-0.01,0.03,38.08,66,OPCION 4,7.0
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,4817,67,bandeja2,30,0.118827,-3.959395,0.056749,-2.92,5.02,21.53,67,OPCION 4,7.1
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,4817,68,bandeja2,30,-0.132453,-3.991764,0.051711,0.0,0.11,-32.42,68,OPCION 2,7.2
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,4817,73,bandeja2,30,0.055821,-4.107843,0.085685,104.06,10.93,40.64,69,OPCION 4,7.3
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,4817,69,bandeja2,30,-0.007669,-3.916168,0.059725,-0.3,0.25,-11.61,70,OPCION 4,7.4
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,4817,75,bandeja2,30,0.022913,-4.057604,0.057744,4.41,-0.81,36.77,71,OPCION 2,7.5
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,4817,70,bandeja2,30,0.05318,-3.932071,0.079634,-6.22,4.2,-39.1,72,OPCION 4,7.6
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,4817,71,bandeja2,30,0.002534,-3.971841,0.059656,0.11,0.02,-11.56,73,OPCION 2,7.7
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,4817,72,bandeja2,30,0.101509,-3.890422,0.068443,164.66,7.56,51.46,74,OPCION 4,7.8
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,4817,74,bandeja2,30,-0.01879,-3.860753,0.079946,-0.43,-0.28,-77.08,75,OPCION 2,7.9
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,4817,79,bandeja2,30,0.0227,-3.956864,0.090683,-123.38,0.26,-36.5,76,OPCION 4,8.0
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,4817,76,bandeja2,30,0.150623,-3.925396,0.070651,165.47,-30.19,-48.79,77,OPCION 4,8.1
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,4817,77,bandeja2,30,-0.159796,-4.046441,0.062462,-31.92,-0.02,-73.88,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,4817,78,bandeja2,30,0.007801,-3.965232,0.094291,56.66,0.08,-36.39,79,OPCION 4,8.3
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,4817,80,bandeja2,30,-0.065511,-3.977915,0.05737,-5.68,4.94,-91.73,80,OPCION 4,8.4
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,4817,81,bandeja2,30,-0.130684,-4.056066,0.076226,148.25,1.05,-72.18,81,OPCION 2,8.5
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,4817,82,bandeja2,30,0.115935,-3.99837,0.086554,-70.59,157.7,30.76,82,VICIADO,8.6
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,4817,83,bandeja2,30,0.168164,-4.031799,0.059577,148.32,-5.31,78.36,83,OPCION 2,8.7
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,4817,84,bandeja2,30,-0.071521,-4.046946,0.052471,1.11,0.32,0.32,84,OPCION 2,8.8
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,4817,85,bandeja2,30,0.046369,-3.83385,0.100922,93.68,15.02,-17.67,85,OPCION 4,8.9
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,4817,86,bandeja2,30,-0.054982,-3.99065,0.078624,5.95,18.42,-58.37,86,OPCION 4,9.0
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,4817,87,bandeja2,30,0.067415,-3.880367,0.094063,-165.11,0.45,-10.57,87,OPCION 4,9.1
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,4817,88,bandeja2,30,0.104335,-3.918777,0.109923,13.84,5.21,-31.79,88,OPCION 4,9.2
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,4817,89,bandeja2,30,0.071907,-3.900235,0.1022,13.96,5.59,-30.54,89,OPCION 4,9.3
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,4817,90,bandeja2,30,-0.054586,-4.141195,0.102971,-24.3,-0.62,-20.2,90,VICIADO,9.4
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,4817,91,bandeja2,30,0.038803,-3.953915,0.133137,-52.85,5.26,-31.57,91,OPCION 4,9.5
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,4817,92,bandeja2,30,-0.018239,-4.088326,0.080106,-3.27,-8.63,-26.66,92,OPCION 4,9.6
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,4817,93,bandeja2,30,0.026533,-4.085339,0.099096,-11.79,22.09,43.67,93,OPCION 2,9.7
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,4817,94,bandeja2,30,0.015993,-4.016587,0.08611,-4.33,3.43,-36.87,94,OPCION 2,9.8
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,4817,95,bandeja2,30,0.086057,-4.037422,0.090338,-159.97,14.76,18.68,95,OPCION 2,9.9
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,4817,98,bandeja2,30,-0.082339,-3.896907,0.099685,12.76,-47.17,-101.21,96,OPCION 4,10.0
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,4817,96,bandeja2,30,0.039979,-3.921487,0.115356,-52.79,6.56,-30.6,97,OPCION 4,10.1
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,4817,97,bandeja2,30,-0.131061,-4.039275,0.091091,149.94,-11.23,-92.37,98,OPCION 2,10.2
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,4817,99,bandeja2,30,-0.047259,-4.102754,0.091202,77.27,-9.29,-26.48,99,OPCION 2,10.3
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,4817,100,bandeja2,30,-0.020626,-3.98931,0.108848,-4.66,2.89,-43.48,100,OPCION 4,10.4
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,4817,101,bandeja2,30,-0.062753,-4.081773,0.115421,149.1,-17.09,-39.03,101,OPCION 2,10.5
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,4817,102,bandeja2,30,0.032291,-3.97661,0.127699,36.9,-0.34,-35.78,102,OPCION 4,10.6
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,4817,107,bandeja2,30,0.052937,-4.023978,0.117952,-14.89,4.89,-32.1,103,OPCION 2,10.7
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,4817,103,bandeja2,30,-0.045969,-4.043203,0.091893,156.54,-5.46,-34.36,104,OPCION 2,10.8
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,4817,104,bandeja2,30,-0.114617,-3.998022,0.097558,-1.73,-153.25,95.33,105,OPCION 2,10.9
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,4817,110,bandeja2,30,0.038636,-4.072906,0.126023,114.33,5.68,-10.65,106,OPCION 2,11.0
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,4817,105,bandeja2,30,-0.019921,-4.03257,0.087834,108.96,15.39,-38.32,107,OPCION 4,11.1
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,4817,106,bandeja2,30,-0.116597,-3.975902,0.11807,-3.07,162.93,-35.97,108,OPCION 2,11.2
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,4817,112,bandeja2,30,0.004142,-4.049627,0.143735,115.03,11.05,-4.47,109,OPCION 4,11.3
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,4817,108,bandeja2,30,0.123838,-4.071443,0.093525,-27.72,4.49,-96.47,110,OPCION 4,11.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,4817,109,bandeja2,30,-0.054438,-4.075101,0.12787,147.37,-12.99,-32.21,111,OPCION 4,11.5
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,4817,111,bandeja2,30,0.152708,-4.05153,0.091537,-119.75,12.97,108.26,112,OPCION 2,11.6
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,4817,113,bandeja2,30,0.00149,-4.01386,0.14248,16.22,-1.61,-9.64,113,OPCION 4,11.7
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,65,1,bandeja1,31,0.103896,4.088975,0.044944,0.07,-0.02,-48.62,1,OPCION 4,0.5
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,65,2,bandeja1,31,0.07013,3.873752,0.05035,6.88,-0.15,30.67,2,OPCION 2,0.6
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,65,5,bandeja1,31,-0.020292,3.937743,0.04997,-0.0,-0.03,28.47,3,OPCION 4,0.7
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,65,3,bandeja1,31,0.009555,4.134862,0.050737,0.02,1.13,-116.58,4,OPCION 2,0.8
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,65,8,bandeja1,31,0.124305,4.05257,0.060478,-0.06,0.02,-75.87,5,OPCION 4,0.9
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,65,4,bandeja1,31,0.035488,4.049629,0.044954,0.03,-0.02,-27.57,6,OPCION 4,1.0
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,65,6,bandeja1,31,-0.121846,4.033185,0.051723,-0.06,-0.02,166.68,7,OPCION 4,1.1
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,65,12,bandeja1,31,-0.011789,4.119825,0.068102,-5.05,-7.69,35.49,8,OPCION 4,1.2
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,65,7,bandeja1,31,-0.072316,4.040704,0.048447,-0.04,-0.08,-105.82,9,OPCION 4,1.3
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,65,9,bandeja1,31,0.102461,3.890316,0.07085,-0.26,157.34,-59.07,10,OPCION 4,1.4
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,65,10,bandeja1,31,0.066341,4.130955,0.059631,0.64,0.2,-116.6,11,OPCION 4,1.5
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,65,11,bandeja1,31,0.102079,3.954161,0.047227,-0.27,0.06,30.71,12,OPCION 2,1.6
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,65,13,bandeja1,31,0.063897,3.977272,0.054906,6.01,-6.6,19.05,13,OPCION 2,1.7
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,65,14,bandeja1,31,-0.082429,4.143486,0.066659,75.31,-1.5,29.4,14,OPCION 4,1.8
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,65,15,bandeja1,31,-0.126094,3.973261,0.049966,0.03,-179.96,-14.61,15,OPCION 2,1.9
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,65,16,bandeja1,31,0.037051,3.885872,0.068934,17.27,-17.65,-57.35,16,OPCION 4,2.0
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,65,17,bandeja1,31,-0.051564,4.11863,0.073014,-2.3,-7.67,35.45,17,OPCION 4,2.1
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,65,18,bandeja1,31,-0.064978,4.132286,0.099431,15.93,-5.49,24.46,18,OPCION 4,2.2
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,65,19,bandeja1,31,-0.103034,3.892784,0.060341,37.46,0.52,-43.38,19,OPCION 2,2.3
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,65,24,bandeja1,31,0.007962,4.061871,0.088742,-94.4,-19.45,15.77,20,OPCION 4,2.4
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,65,25,bandeja1,31,-0.028381,4.099203,0.090191,-179.78,-7.84,24.46,21,OPCION 4,2.5
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,65,20,bandeja1,31,-0.153132,4.048899,0.057231,27.72,3.3,-108.03,22,OPCION 2,2.6
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,65,21,bandeja1,31,0.023737,3.998518,0.06047,-15.47,-2.54,18.93,23,OPCION 2,2.7
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,65,28,bandeja1,31,0.022111,3.851918,0.076366,-6.23,-23.77,3.48,24,OPCION 4,2.8
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,65,29,bandeja1,31,-0.100088,3.887994,0.075821,-142.55,0.47,-42.91,25,OPCION 4,2.9
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,65,22,bandeja1,31,0.037733,4.030443,0.070898,-15.88,-0.07,25.2,26,OPCION 2,3.0
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,65,23,bandeja1,31,0.041401,4.081279,0.083402,-122.75,-10.06,9.33,27,OPCION 2,3.1
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,65,26,bandeja1,31,-0.146361,4.032538,0.074584,-6.74,-2.77,76.54,28,OPCION 4,3.2
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,65,27,bandeja1,31,-0.070649,3.933088,0.064952,0.03,0.0,-42.71,29,OPCION 2,3.3
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,65,30,bandeja1,31,-0.103111,3.872896,0.090305,36.33,9.81,-55.33,30,OPCION 4,3.4
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,65,35,bandeja1,31,-0.111738,4.045852,0.091697,-179.97,-8.11,25.05,31,OPCION 4,3.5
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,65,31,bandeja1,31,0.029012,3.912512,0.09396,90.05,-18.16,-22.96,32,OPCION 4,3.6
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,65,37,bandeja1,31,0.142556,3.974095,0.079807,-90.77,-29.1,-57.68,33,OPCION 4,3.7
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,65,32,bandeja1,31,0.002737,3.89112,0.086895,-149.99,-13.23,-22.97,34,OPCION 4,3.8
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,65,33,bandeja1,31,-0.092558,3.989079,0.0841,12.17,-7.39,-121.65,35,VICIADO,3.9
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,65,38,bandeja1,31,-0.055454,4.126501,0.124284,26.55,165.31,-57.94,36,OPCION 2,4.0
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,65,34,bandeja1,31,-0.031702,3.975559,0.074379,-8.54,-13.13,-27.95,37,OPCION 2,4.1
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,65,36,bandeja1,31,0.064774,3.960994,0.082261,155.58,-5.87,20.42,38,OPCION 4,4.2
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,65,39,bandeja1,31,0.093819,3.941302,0.070256,-29.02,-5.77,20.48,39,OPCION 4,4.3
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,65,40,bandeja1,31,-0.121788,4.018396,0.09878,177.6,-7.78,42.52,40,OPCION 2,4.4
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,65,45,bandeja1,31,-0.046675,4.005801,0.114276,22.56,1.03,22.75,41,OPCION 4,4.5
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,65,41,bandeja1,31,-0.059347,4.02201,0.111843,-159.67,9.96,0.03,42,OPCION 4,4.6
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,65,42,bandeja1,31,0.084059,4.151493,0.078208,-139.74,-0.53,-29.59,43,OPCION 4,4.7
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,65,43,bandeja1,31,-0.019254,3.889151,0.09835,179.87,-32.57,45.82,44,OPCION 2,4.8
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,65,44,bandeja1,31,-0.064827,3.93633,0.081676,-0.04,0.03,-35.87,45,OPCION 2,4.9
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,65,46,bandeja1,31,0.115894,4.006525,0.107619,19.51,6.52,26.04,46,OPCION 2,5.0
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,65,47,bandeja1,31,0.089588,4.012484,0.102399,19.22,7.32,23.71,47,OPCION 2,5.1
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,65,49,bandeja1,31,0.147873,4.068268,0.079108,61.41,14.14,-49.91,48,OPCION 4,5.2
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,65,50,bandeja1,31,0.071293,4.060689,0.102158,85.92,-10.28,15.07,49,OPCION 4,5.3
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,65,51,bandeja1,31,0.054474,4.00129,0.094005,58.73,8.74,19.93,50,OPCION 4,5.4
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,65,48,bandeja1,31,-0.011359,4.028758,0.078683,-45.51,-6.59,18.53,51,OPCION 2,5.5
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,65,52,bandeja2,31,0.079059,-4.134372,0.048339,0.06,0.02,29.22,52,OPCION 2,5.6
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,65,53,bandeja2,31,0.111177,-3.896792,0.054823,-0.17,-0.09,29.15,53,OPCION 2,5.7
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,65,54,bandeja2,31,0.064891,-3.88276,0.05852,-89.98,0.02,-70.74,54,OPCION 2,5.8
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,65,55,bandeja2,31,0.010935,-3.98173,0.044869,-0.24,0.11,13.16,55,OPCION 4,5.9
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,65,57,bandeja2,31,-0.002336,-4.07011,0.047334,-0.31,0.02,29.03,56,OPCION 2,6.0
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,65,56,bandeja2,31,0.033464,-3.880105,0.049953,-0.06,0.04,-70.51,57,OPCION 4,6.1
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,65,58,bandeja2,31,0.036758,-3.888892,0.069936,-0.06,0.04,-70.73,58,OPCION 4,6.2
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,65,59,bandeja2,31,-0.107567,-3.915875,0.049662,0.02,179.91,-27.77,59,OPCION 2,6.3
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,65,60,bandeja2,31,-0.009107,-4.116723,0.044896,-0.01,0.01,29.68,60,OPCION 4,6.4
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,65,61,bandeja2,31,-0.060061,-4.151072,0.058713,-0.19,0.08,-21.13,61,OPCION 2,6.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,65,65,bandeja2,31,0.131231,-3.93701,0.06302,-0.03,21.7,29.14,62,OPCION 4,6.6
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,65,62,bandeja2,31,-0.084137,-4.130921,0.075941,-32.98,1.95,-18.0,63,OPCION 4,6.7
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,65,63,bandeja2,31,-0.009124,-3.862609,0.079573,-97.83,-0.07,-80.31,64,OPCION 4,6.8
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,65,64,bandeja2,31,0.114354,-4.075787,0.04874,29.94,179.96,-27.84,65,OPCION 2,6.9
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,65,66,bandeja2,31,0.027175,-4.026959,0.055085,-176.89,0.01,21.59,66,OPCION 4,7.0
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,65,67,bandeja2,31,-0.0214,-3.943224,0.049957,-0.01,0.02,13.23,67,OPCION 4,7.1
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,65,68,bandeja2,31,0.044357,-3.97642,0.054731,-0.29,0.05,21.92,68,OPCION 2,7.2
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,65,69,bandeja2,31,0.029314,-4.106647,0.055894,178.37,-0.05,29.04,69,OPCION 4,7.3
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,65,70,bandeja2,31,-0.148281,-4.054083,0.054754,-177.02,5.45,-68.91,70,OPCION 4,7.4
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,65,74,bandeja2,31,-0.115317,-3.936483,0.066517,-12.54,-161.49,-82.54,71,OPCION 2,7.5
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,65,71,bandeja2,31,0.153308,-4.005434,0.068382,-0.14,-0.25,51.72,72,OPCION 4,7.6
