order,urn,name,name_acronym,party,party_acronym,vote,estrato_visual,color_rgba,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,44,bandeja1,8,0.030681,3.991979,0.267454,-25.83,-16.91,-176.58,2,OPCION 2,0.6
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4749,46,bandeja1,8,0.047888,4.010659,0.247796,5.91,-30.0,113.02,3,OPCION 4,0.7
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,49,bandeja1,8,0.052924,3.972443,0.261994,23.57,-20.41,73.01,4,OPCION 2,0.8
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,51,bandeja1,8,0.046214,3.994896,0.252105,27.78,-13.36,58.22,5,OPCION 4,0.9
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,43,bandeja1,8,0.047319,4.002396,0.23251,-29.76,-7.22,-157.78,6,OPCION 4,1.0
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,45,bandeja1,8,0.048073,3.991088,0.215302,30.21,-2.96,39.63,7,OPCION 4,1.1
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,47,bandeja1,8,-0.031931,3.920309,0.220792,-61.71,-64.25,139.68,8,OPCION 4,1.2
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,39,bandeja1,8,0.048623,3.989486,0.202963,29.5,-7.61,47.89,9,OPCION 4,1.3
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,40,bandeja1,8,-0.025339,3.934916,0.197434,-30.25,-58.09,102.78,10,OPCION 4,1.4
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4749,50,bandeja1,8,-0.082131,3.983167,0.192536,83.19,-9.96,-74.69,11,OPCION 4,1.5
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,36,bandeja1,8,0.040374,4.003246,0.201076,24.22,-19.41,70.93,12,OPCION 2,1.6
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,38,bandeja1,8,0.035813,4.009954,0.183334,24.39,-19.34,70.43,13,OPCION 2,1.7
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,37,bandeja1,8,0.045924,3.998691,0.185614,30.64,-1.69,37.09,14,OPCION 4,1.8
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,30,bandeja1,8,-0.048386,4.029578,0.202064,-36.86,21.57,101.31,15,OPCION 2,1.9
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,35,bandeja1,8,-0.045848,4.04103,0.188305,33.83,26.4,-138.49,16,OPCION 4,2.0
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,41,bandeja1,8,-0.028396,3.934826,0.173561,-11.15,-62.18,80.68,17,OPCION 4,2.1
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,32,bandeja1,8,-0.040893,4.022314,0.183585,17.87,-38.62,-42.1,18,OPCION 4,2.2
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,26,bandeja1,8,0.032166,4.07989,0.187318,-88.3,-3.32,-22.64,19,OPCION 2,2.3
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,29,bandeja1,8,0.042145,3.993798,0.162065,30.1,-7.91,47.24,20,OPCION 4,2.4
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,34,bandeja1,8,0.061674,3.941633,0.196386,93.15,-4.96,44.54,21,OPCION 4,2.5
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,31,bandeja1,8,-0.05653,4.007911,0.15999,-16.68,-39.07,10.46,22,OPCION 2,2.6
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4749,33,bandeja1,8,-0.054672,4.000565,0.150033,-19.65,-37.72,15.56,23,OPCION 2,2.7
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,27,bandeja1,8,0.043415,4.004913,0.144588,29.27,-13.01,56.45,24,OPCION 4,2.8
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,28,bandeja1,8,0.041423,3.991428,0.149538,30.36,-7.29,46.19,25,OPCION 4,2.9
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4749,42,bandeja1,8,-0.02644,3.934623,0.151789,7.16,-62.46,59.23,26,OPCION 2,3.0
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4749,14,bandeja1,8,0.004302,4.049446,0.135912,20.12,-7.11,-23.69,27,OPCION 2,3.1
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4749,18,bandeja1,8,-0.036027,4.023016,0.127049,45.5,-13.42,-17.38,28,OPCION 4,3.2
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,23,bandeja1,8,-0.025592,3.934351,0.130963,29.47,-57.71,33.17,29,OPCION 2,3.3
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4749,15,bandeja1,8,-0.001103,4.055613,0.125643,15.33,-15.11,1.0,30,OPCION 4,3.4
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,24,bandeja1,8,-0.023476,3.933615,0.109946,18.58,-60.55,45.69,31,OPCION 4,3.5
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4749,16,bandeja1,8,-0.029155,4.04743,0.105789,4.99,-20.7,32.17,32,OPCION 4,3.6
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,21,bandeja1,8,0.046779,3.939461,0.120753,89.15,-5.27,45.59,33,OPCION 4,3.7
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4749,10,bandeja1,8,0.069811,3.935081,0.131877,131.73,-90.81,3.9,34,OPCION 4,3.8
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,25,bandeja1,8,-0.036419,3.944711,0.099159,48.87,-44.08,7.65,35,VICIADO,3.9
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4749,1,bandeja1,8,0.04521,4.006517,0.113738,-0.22,-14.26,32.73,36,OPCION 2,4.0
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4749,11,bandeja1,8,-0.035773,4.041463,0.091771,2.29,-21.34,40.19,37,OPCION 2,4.1
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4749,19,bandeja1,8,-0.049842,3.973751,0.094988,57.51,-23.94,-10.33,38,OPCION 4,4.2
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4749,22,bandeja1,8,-0.04584,3.987005,0.099465,44.85,-45.86,10.61,39,OPCION 4,4.3
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4749,7,bandeja1,8,0.037928,4.00113,0.101641,-4.61,-13.48,49.77,40,OPCION 2,4.4
