order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,8999,33,bandeja1,116,-0.116392,3.907374,0.050375,-176.95,2.44,-49.34,36,OPCION 2,4.0
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,8999,37,bandeja1,116,0.093212,3.954564,0.089904,0.03,-0.0,42.58,37,OPCION 2,4.1
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,8999,39,bandeja1,116,-0.063837,3.857929,0.074946,2.05,145.86,65.39,38,OPCION 4,4.2
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,8999,40,bandeja1,116,0.132638,3.907053,0.089833,-179.91,-0.02,58.4,39,OPCION 4,4.3
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,8999,38,bandeja1,116,-0.07246,4.075224,0.08994,-0.02,-0.05,91.85,40,OPCION 2,4.4
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,8999,42,bandeja1,116,0.135652,4.013908,0.090057,0.2,0.08,-59.17,41,OPCION 4,4.5
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,8999,41,bandeja1,116,0.128169,3.90105,0.109813,-179.9,0.02,50.09,42,OPCION 4,4.6
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,8999,43,bandeja1,116,-0.116033,3.88678,0.085319,88.53,-3.65,100.71,43,OPCION 4,4.7
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,8999,44,bandeja1,116,0.069304,4.149397,0.07274,-46.62,-1.14,-25.26,44,OPCION 2,4.8
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,8999,45,bandeja1,116,0.067476,3.874947,0.126106,90.12,0.03,69.38,45,OPCION 2,4.9
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,8999,47,bandeja1,116,0.017253,4.065928,0.089939,0.09,-0.06,31.03,46,OPCION 2,5.0
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,8999,49,bandeja1,116,-0.017902,4.119312,0.089976,0.01,0.01,121.99,47,OPCION 2,5.1
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,8999,46,bandeja1,116,0.008279,3.980715,0.092372,-22.31,-23.81,66.38,48,OPCION 4,5.2
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,8999,48,bandeja1,116,0.035681,3.903993,0.106178,90.09,0.05,33.95,49,OPCION 4,5.3
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,8999,51,bandeja1,116,-0.0586,3.995825,0.074336,26.85,-7.62,-102.91,50,OPCION 4,5.4
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,8999,50,bandeja1,116,-0.030281,3.931463,0.096876,-1.88,-11.57,24.3,51,OPCION 2,5.5
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,8999,53,bandeja2,116,0.06981,-4.130904,0.049861,0.07,0.17,28.72,52,OPCION 2,5.6
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,8999,54,bandeja2,116,-0.085728,-4.09719,0.049975,180.0,0.0,-30.9,53,OPCION 2,5.7
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,8999,86,bandeja2,116,0.129967,-4.078547,0.089722,0.1,-0.23,92.43,54,OPCION 2,5.8
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,8999,52,bandeja2,116,0.015072,-3.857978,0.04985,0.01,0.12,5.52,55,OPCION 4,5.9
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,8999,57,bandeja2,116,-0.017425,-4.133755,0.049953,0.06,0.04,-37.95,56,OPCION 2,6.0
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,8999,55,bandeja2,116,0.019711,-3.917003,0.049866,-0.01,0.01,14.05,57,OPCION 4,6.1
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,8999,56,bandeja2,116,0.120677,-3.956095,0.049989,0.0,-0.01,26.32,58,OPCION 4,6.2
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,8999,58,bandeja2,116,0.038397,-4.087626,0.049956,-0.03,0.04,29.09,59,OPCION 2,6.3
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,8999,59,bandeja2,116,-0.109995,-4.117927,0.071185,52.3,6.97,-36.26,60,OPCION 4,6.4
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,8999,60,bandeja2,116,-0.108841,-3.896079,0.049916,179.95,0.15,43.19,61,OPCION 2,6.5
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,8999,61,bandeja2,116,-0.138117,-4.018412,0.049971,-0.02,-0.02,-46.71,62,OPCION 4,6.6
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,8999,64,bandeja2,116,0.138032,-4.024306,0.049919,-0.16,-0.14,130.77,63,OPCION 4,6.7
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,8999,62,bandeja2,116,-0.128291,-3.909997,0.069865,-179.99,0.04,58.21,64,OPCION 4,6.8
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,8999,63,bandeja2,116,0.043478,-4.152389,0.069931,0.11,0.18,23.52,65,OPCION 2,6.9
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,8999,67,bandeja2,116,-0.02722,-4.114719,0.069947,0.02,0.02,-31.31,66,OPCION 4,7.0
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,8999,65,bandeja2,116,0.055004,-3.851007,0.069213,-13.2,19.36,-29.65,67,OPCION 4,7.1
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,8999,66,bandeja2,116,-0.029746,-3.986906,0.049966,-0.03,0.02,12.95,68,OPCION 2,7.2
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,8999,68,bandeja2,116,-0.035793,-4.158185,0.076215,50.87,-16.71,-18.07,69,OPCION 4,7.3
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,8999,69,bandeja2,116,0.098966,-3.908272,0.049959,-0.01,0.0,26.32,70,OPCION 4,7.4
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,8999,70,bandeja2,116,-0.063036,-3.927461,0.063759,2.35,-21.8,-143.45,71,OPCION 2,7.5
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,8999,72,bandeja2,116,-0.103138,-3.963076,0.049811,0.06,0.1,43.24,72,OPCION 4,7.6
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,8999,71,bandeja2,116,0.016225,-4.030276,0.049997,-0.0,-0.0,14.4,73,OPCION 2,7.7
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,8999,73,bandeja2,116,0.054342,-4.085046,0.069873,-0.09,0.04,-0.76,74,OPCION 4,7.8
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,8999,74,bandeja2,116,0.127549,-3.951926,0.069939,0.01,-0.07,32.22,75,OPCION 2,7.9
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,8999,75,bandeja2,116,-0.136839,-3.939403,0.089889,-0.06,-0.01,-42.44,76,OPCION 4,8.0
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,8999,76,bandeja2,116,-0.063427,-4.049379,0.049986,-0.0,0.04,-30.94,77,OPCION 4,8.1
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,8999,77,bandeja2,116,-0.030507,-3.851469,0.067937,13.93,-4.2,-69.0,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,8999,78,bandeja2,116,-0.151076,-4.053576,0.067042,-147.12,11.99,-64.54,79,OPCION 4,8.3
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,8999,79,bandeja2,116,0.153247,-3.90426,0.087795,89.97,-2.6,-57.81,80,OPCION 4,8.4
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,8999,80,bandeja2,116,0.112986,-4.076222,0.049729,0.17,-0.05,131.51,81,OPCION 2,8.5
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,8999,81,bandeja2,116,0.1427,-4.021125,0.069838,-0.14,-179.92,-1.27,82,VICIADO,8.6
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,8999,82,bandeja2,116,0.078521,-3.857393,0.081164,-12.96,19.49,-29.06,83,OPCION 2,8.7
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,8999,83,bandeja2,116,0.129013,-4.073328,0.069763,-179.82,0.11,-1.32,84,OPCION 2,8.8
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,8999,84,bandeja2,116,-0.131523,-3.981706,0.069944,-0.17,0.05,-26.1,85,OPCION 4,8.9
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,8999,85,bandeja2,116,-0.01021,-4.097009,0.092193,160.26,-17.62,-71.5,86,OPCION 4,9.0
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,8999,87,bandeja2,116,0.074687,-3.959306,0.078407,-0.03,107.82,25.74,87,OPCION 4,9.1
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,8999,88,bandeja2,116,0.052843,-3.960474,0.080887,27.16,110.14,54.37,88,OPCION 4,9.2
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,8999,89,bandeja2,116,-0.066236,-3.850599,0.079362,4.82,166.24,24.27,89,OPCION 4,9.3
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,8999,90,bandeja2,116,-0.07489,-4.149732,0.09217,-127.67,-7.76,-25.16,90,VICIADO,9.4
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,8999,91,bandeja2,116,-0.085446,-4.038427,0.070007,0.07,0.03,28.14,91,OPCION 4,9.5
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,8999,92,bandeja2,116,0.031746,-3.912998,0.086113,89.98,0.01,57.85,92,OPCION 4,9.6
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,8999,93,bandeja2,116,0.158491,-3.999647,0.089861,0.06,-0.16,100.61,93,OPCION 2,9.7
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,8999,94,bandeja2,116,0.060189,-4.095098,0.089877,-0.07,0.09,22.64,94,OPCION 2,9.8
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,8999,95,bandeja2,116,-0.058109,-3.972454,0.089322,-179.93,34.79,-18.45,95,OPCION 2,9.9
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,8999,96,bandeja2,116,-0.005856,-3.901764,0.086023,-7.3,157.85,57.65,96,OPCION 4,10.0
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,8999,97,bandeja2,116,0.151748,-4.011099,0.109827,-0.03,-0.08,112.57,97,OPCION 4,10.1
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,8999,98,bandeja2,116,-0.016461,-4.032242,0.08148,-0.15,19.02,12.33,98,OPCION 2,10.2
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,8999,99,bandeja2,116,0.058095,-4.022029,0.068308,0.65,31.71,15.34,99,OPCION 2,10.3
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,8999,100,bandeja2,116,0.151594,-4.087751,0.125825,-89.71,-0.14,68.13,100,OPCION 4,10.4
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,8999,101,bandeja2,116,-0.034709,-3.92276,0.095984,-156.93,3.58,-22.02,101,OPCION 2,10.5
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,8999,102,bandeja2,116,0.002874,-3.972204,0.093564,-72.45,30.16,13.53,102,OPCION 4,10.6
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,8999,105,bandeja2,116,0.079234,-3.857792,0.102596,-13.08,19.43,-29.26,103,OPCION 2,10.7
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,8999,103,bandeja2,116,0.013582,-3.9907,0.088305,-73.61,22.63,10.99,104,OPCION 2,10.8
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,8999,104,bandeja2,116,0.119828,-3.930237,0.08988,-179.94,0.01,-67.16,105,OPCION 2,10.9
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,8999,106,bandeja2,116,0.095712,-4.016964,0.089774,0.13,-0.14,14.14,106,OPCION 2,11.0
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,8999,109,bandeja2,116,0.027179,-3.909868,0.124054,-0.73,-4.11,-60.35,107,OPCION 4,11.1
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,8999,110,bandeja2,116,0.059366,-4.087466,0.109816,-0.11,0.09,9.26,108,OPCION 2,11.2
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,8999,107,bandeja2,116,-0.016252,-4.036592,0.102876,-6.68,17.83,-8.24,109,OPCION 4,11.3
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,8999,108,bandeja2,116,0.124931,-3.949079,0.116072,-1.7,-11.55,-148.7,110,OPCION 4,11.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,8999,111,bandeja2,116,0.100889,-4.020872,0.12178,-1.09,160.54,19.47,111,OPCION 4,11.5
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,8999,112,bandeja2,116,0.095655,-4.127104,0.111765,29.99,-49.43,69.48,112,OPCION 2,11.6
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,8999,113,bandeja2,116,0.021572,-4.024453,0.117907,20.1,18.78,23.1,113,OPCION 4,11.7
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,8757,3,bandeja1,117,-0.049002,4.133548,0.061671,146.61,13.27,109.23,1,OPCION 4,0.5
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,8757,1,bandeja1,117,0.00353,4.149543,0.049874,-0.05,-0.01,-1.5,2,OPCION 2,0.6
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,8757,2,bandeja1,117,0.08757,3.92464,0.049976,0.03,0.02,105.3,3,OPCION 4,0.7
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,8757,4,bandeja1,117,0.002829,4.096992,0.049939,0.01,0.02,-1.47,4,OPCION 2,0.8
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,8757,6,bandeja1,117,0.025694,3.881116,0.049975,0.02,0.03,59.4,5,OPCION 4,0.9
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,8757,5,bandeja1,117,-0.073592,3.870512,0.050049,0.02,-0.19,-30.17,6,OPCION 4,1.0
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,8757,9,bandeja1,117,0.147905,3.999509,0.049969,-0.01,0.02,93.99,7,OPCION 4,1.1
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,8757,7,bandeja1,117,-0.135135,4.021603,0.049966,-0.0,179.99,-10.24,8,OPCION 4,1.2
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,8757,8,bandeja1,117,0.152441,4.082246,0.067935,105.46,0.05,118.93,9,OPCION 4,1.3
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,8757,10,bandeja1,117,-0.10047,4.085923,0.049915,-179.99,-0.04,26.34,10,OPCION 4,1.4
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,8757,11,bandeja1,117,0.086155,4.123124,0.049957,-0.06,-0.01,-34.18,11,OPCION 4,1.5
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,8757,12,bandeja1,117,-0.017608,3.911037,0.049989,0.02,0.09,59.38,12,OPCION 2,1.6
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,8757,13,bandeja1,117,-0.069687,4.020856,0.04999,0.01,-0.0,83.53,13,OPCION 2,1.7
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,8757,16,bandeja1,117,-0.155724,4.046078,0.06996,-0.01,0.02,-106.5,14,OPCION 4,1.8
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,8757,14,bandeja1,117,0.075799,4.126684,0.069934,179.92,0.05,36.32,15,OPCION 2,1.9
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,8757,15,bandeja1,117,0.083698,3.991534,0.049991,-0.01,-0.01,6.79,16,OPCION 4,2.0
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,8757,17,bandeja1,117,-0.002506,4.044589,0.049978,0.05,-0.02,-1.45,17,OPCION 4,2.1
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,8757,18,bandeja1,117,-0.126542,3.954736,0.049894,-0.04,-0.08,-30.67,18,OPCION 4,2.2
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,8757,19,bandeja1,117,-0.104884,4.032816,0.069961,0.07,-0.09,-106.49,19,OPCION 2,2.3
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,8757,20,bandeja1,117,0.129408,3.931435,0.063442,-15.82,20.72,-23.64,20,OPCION 4,2.4
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,8757,21,bandeja1,117,-0.062897,3.93776,0.049944,-0.01,0.02,59.45,21,OPCION 4,2.5
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,8757,22,bandeja1,117,0.141755,4.010212,0.069938,-0.08,-179.88,51.33,22,OPCION 2,2.6
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,8757,23,bandeja1,117,-0.072501,3.869074,0.070021,-0.0,-0.18,2.36,23,OPCION 2,2.7
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,8757,25,bandeja1,117,0.105189,4.067273,0.067295,82.86,0.01,-34.6,24,OPCION 4,2.8
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,8757,27,bandeja1,117,0.046999,3.946344,0.080483,-25.96,0.05,-30.55,25,OPCION 4,2.9
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,8757,24,bandeja1,117,0.082775,3.875167,0.066773,6.93,24.86,-57.62,26,OPCION 2,3.0
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,8757,26,bandeja1,117,0.011932,3.939771,0.06975,-22.85,12.52,-3.55,27,OPCION 2,3.1
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,8757,28,bandeja1,117,-0.000112,3.991891,0.05,179.99,0.01,-1.25,28,OPCION 4,3.2
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,8757,29,bandeja1,117,0.14838,4.011174,0.089919,-0.07,-179.88,50.59,29,OPCION 2,3.3
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,8757,30,bandeja1,117,0.08778,4.054659,0.06729,-97.12,0.01,-34.81,30,OPCION 4,3.4
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,8757,33,bandeja1,117,0.065517,4.047138,0.077141,-97.45,17.36,-37.12,31,OPCION 4,3.5
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,8757,31,bandeja1,117,0.00891,4.09233,0.069927,-0.07,0.01,36.29,32,OPCION 4,3.6
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,8757,32,bandeja1,117,-0.088272,3.921046,0.069971,-0.06,-0.06,2.51,33,OPCION 4,3.7
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,8757,34,bandeja1,117,0.071063,3.970483,0.086582,-3.5,25.81,51.37,34,OPCION 4,3.8
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,8757,36,bandeja1,117,-0.074326,4.082261,0.089886,179.86,0.05,40.62,35,VICIADO,3.9
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,8757,35,bandeja1,117,0.00912,4.15571,0.080219,154.35,0.01,9.99,36,OPCION 2,4.0
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,8757,37,bandeja1,117,0.092895,4.126304,0.089893,179.94,-0.01,-37.94,37,OPCION 2,4.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,8757,39,bandeja1,117,0.004061,3.865519,0.070058,0.02,0.13,-3.12,38,OPCION 4,4.2
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,8757,40,bandeja1,117,-0.011851,3.826758,0.078206,0.11,80.06,86.96,39,OPCION 4,4.3
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,8757,38,bandeja1,117,0.046528,4.019314,0.099776,-7.18,-11.07,-33.51,40,OPCION 2,4.4
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,8757,41,bandeja1,117,0.004021,3.901955,0.086243,-90.11,0.03,-3.25,41,OPCION 4,4.5
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,8757,42,bandeja1,117,-0.067917,3.954592,0.090561,163.72,-12.75,-26.45,42,OPCION 4,4.6
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,8757,43,bandeja1,117,-0.106344,4.120164,0.067626,-25.04,5.38,37.96,43,OPCION 4,4.7
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,8757,44,bandeja1,117,-0.142602,4.046623,0.089946,0.04,-0.0,36.69,44,OPCION 2,4.8
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,8757,45,bandeja1,117,-0.147607,3.972965,0.075535,-11.22,-23.23,-4.1,45,OPCION 2,4.9
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,8757,47,bandeja1,117,-0.044606,4.033359,0.08624,-90.05,0.01,40.9,46,OPCION 2,5.0
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,8757,48,bandeja1,117,0.031815,4.023113,0.069968,0.02,-0.01,-37.08,47,OPCION 2,5.1
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,8757,46,bandeja1,117,-0.042089,4.062006,0.099161,-90.06,-24.21,40.92,48,OPCION 4,5.2
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,8757,51,bandeja1,117,-0.030445,3.996188,0.101175,171.93,23.51,40.78,49,OPCION 4,5.3
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,8757,49,bandeja1,117,0.010483,4.032991,0.114029,-12.45,4.44,42.47,50,OPCION 4,5.4
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,8757,50,bandeja1,117,-0.01639,3.98598,0.080065,-24.85,-0.1,-29.87,51,OPCION 2,5.5
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,8757,54,bandeja2,117,-0.101582,-4.103096,0.049971,-179.98,0.0,-37.21,52,OPCION 2,5.6
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,8757,79,bandeja2,117,0.082767,-4.08399,0.069891,-0.01,-0.05,-20.07,53,OPCION 2,5.7
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,8757,109,bandeja2,117,0.130788,-3.950249,0.129749,-0.18,-0.15,-70.58,54,OPCION 2,5.8
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,8757,52,bandeja2,117,0.042406,-3.857424,0.049856,0.03,0.06,-16.62,55,OPCION 4,5.9
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,8757,56,bandeja2,117,0.099068,-3.901361,0.049744,-0.12,0.04,46.09,56,OPCION 2,6.0
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,8757,53,bandeja2,117,0.113846,-4.095663,0.049954,-0.01,-0.03,50.02,57,OPCION 4,6.1
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,8757,55,bandeja2,117,-0.092028,-3.881972,0.049719,-0.04,0.13,38.08,58,OPCION 4,6.2
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,8757,59,bandeja2,117,-0.104578,-4.035676,0.049982,-0.02,0.0,-28.45,59,OPCION 2,6.3
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,8757,57,bandeja2,117,0.142805,-3.959101,0.049942,-0.03,-0.09,-74.1,60,OPCION 4,6.4
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,8757,61,bandeja2,117,0.053105,-3.847711,0.06952,-0.4,0.13,-20.61,61,OPCION 2,6.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,8757,58,bandeja2,117,-0.140769,-3.958521,0.049761,0.27,-0.09,-110.03,62,OPCION 4,6.6
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,8757,60,bandeja2,117,0.054695,-4.070974,0.049898,0.0,-0.02,70.84,63,OPCION 4,6.7
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,8757,62,bandeja2,117,-0.0376,-3.891103,0.062303,-148.29,0.01,38.23,64,OPCION 4,6.8
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,8757,63,bandeja2,117,0.123506,-4.030648,0.066254,-90.08,-0.0,44.24,65,OPCION 2,6.9
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,8757,65,bandeja2,117,-0.163555,-3.989984,0.070323,1.08,0.3,85.8,66,OPCION 4,7.0
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,8757,64,bandeja2,117,-0.036447,-4.142345,0.069129,-1.22,-1.31,-158.8,67,OPCION 4,7.1
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,8757,66,bandeja2,117,0.092535,-4.009862,0.070006,179.87,0.06,43.88,68,OPCION 2,7.2
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,8757,67,bandeja2,117,0.082658,-3.996771,0.049935,-0.14,0.07,79.15,69,OPCION 4,7.3
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,8757,68,bandeja2,117,-0.010015,-4.055318,0.05,-0.0,0.02,-13.27,70,OPCION 4,7.4
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,8757,69,bandeja2,117,0.130616,-3.935247,0.069856,-0.04,-0.11,-78.22,71,OPCION 2,7.5
